CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15746012,Chibugo,₹729,SPAIN,Female,28,0 units,₹0.0,2,1,1,31165.06,1
15722053,NULL,576,Spain,MALE,33,3,0.0,2,0,1,190112.05,0
15639265,Isaacs,714,France,Male,54,7 units,126113.28,1,1,0,112777.38,0
15667554,Cameron,605,France,Male,35,6,0.0,2,1,₹1,45206.57,0
15614878,Yeh,660,Germany,Female,29,6,180520.29,₹1 units,₹1,1 units,123850.58,0
15793842,Krichauff,700,France,Female,34,2,76322.69,1,1,0,128136.29,0
15753888,Johnston,607,Spain,Female,62,8,108004.64,1,1,1,23386.77,1
15602405 units,Ryrie,,GERMANY,Female,38,9 units,99167.54,1,1,0,65720.92,0
15745794,Cocci,,France,Male,30,6,0.0,2,1,1,18471.86,0
15710390,Uspensky,655,France,Female,39 units,6,94631.26,2,1,1,148948.52,0
15712930,Duncan,587,France,Male,42,1 units,0.0,1,0,0,123006.91,0
15610426,Tien,764,France,NULL,39,5,81042.42,1,0 units,1,109805.17,0
15649379,Somayina,850,France,Female,46,3,0.0 units,2 units,1,1,187980.21,0
15626983,,605,Spain,Female,48,6,0.0 units,2,1,1,₹40062.99 units,0
15735358,Dowse,682,Spain,MALE,46,4,0.0,1,1,1,₹4654.28,0
15713160,Lin,669,Spain,Male,25,7,157228.61,2,1 units,0,124382.9,0
15659325,Todd,802,Spain,Male,40,5,0.0,2,1,1,175043.69,0
15571302,Estep,529,Germany,Male,72,5,94216.05,1,1,1,78695.68,0
15631063,Trentino,710,France,Female,33,2,0.0 units,2,1,0,72945.32,0
15659710,Lascelles,₹581 units,France,Male,25,5,77886.53,2,1 units,0,150319.49,0
15584363,Longstaff,824,France,Male,30,₹0,133634.02,1,1,1,162053.92,
15697702,NULL,730,Spain,Male,29,2,₹0.0,2,1,0,₹14174.09,0
15641007,Holden,614,France,Female,₹38,,72594.0,1 units,1,1,76042.48,0
₹15627876,Pavlova,719,Spain,Female,47 units,9,,1,1,0,63051.32,1
15597265,Mao,660,FRANCE,Male,38,7,0.0 units,2,0,1,146585.53,0
15793196,Kelly  ,759,France,MALE,41,9 units,0.0,2,0,1,190294.12,0
15772009,Scott,664,France,Female,41,5,0.0,1,1,₹1,152054.33,0
15713043,Siciliani,691,France,Female,33,6,0.0,2,1,,100408.31,0
15694805,McIntyre,,Spain,Male,35,1,115024.5,1,0,1,169665.79,0
15640769,Hobbs,660,France,Male,63,8,137841.53,1,1,1,42790.29 units,0
15740164,Genovesi,715,France,Female,33 units,3,85227.84,1,1,1,68087.15,0
15605916,Uvarova,659,France,Female,50,3,0.0,1,1,0,183399.12,1
15587611,Kauffmann,537,NULL,Male,59,,0.0,2,0 units,0,103799.77,1
15715745,,690,,NULL,26 units,5 units,157624.84,1,1,1,49599.27,0
15808971 units,Lajoie,693,Spain,Female,57,9,0.0,2,1 units,1,135502.77,0
15756026,Hooper,790,Spain,Female,46,9,0.0,1,0,0,14679.81 units,1
15751131,Moss,836 units,SPAIN,Female,41 units,7,150302.84,₹1,1,1,156036.19,0
15761286,Fan,696,Germany,Female,66,7,119499.42,₹2,1,1,174027.3,0
15699830,NULL,721,France,Female,40 units,7,0.0 units,2,1,1 units,122580.48 units,0
15634950,Obiajulu,657,Germany,Male,57,8,107174.58 units,1,1,1,126369.55,1
15792922,TU,639,Spain,Male,38,9,130233.14,1,1 units,1,81861.1 units,0
15735106,Bishop,647,Spain,Male,28,,149594.02,2,1,0,102325.19,0
15771222,Oguejiofor,779,France,Female,42,5,0.0 units,2,0,0,25951.91,0
15640521,Chidumaga,552,Germany,Male,33,3 units,144962.74,1,1,0,58844.84,1
15577478,Ch'iu,714,France,Female,72,3,0.0,₹1,1,1,86733.61,0
15693904,Chiang,685,Germany,NULL,30,4 units,84958.6,2,0,1,194343.72,0
15587013,Tien  ,653 units,France,Female,31,7,102575.04,1,1,1,11043.54,0
15587443,Akudinobi,728,FRANCE,Female,69 units,1,0.0,2,1,1,131804.86 units,0
15713483,Greeves,793,Spain,Male,52,₹2,0.0,1,1,0,159123.82,1
15718944,Artemiev,573,France,Female,37,6,0.0,2,1,0,193995.37 units,0
15646726,Crawford,672,France,Male,43 units,₹5,0.0,1,0,0,,0
15775572,,531,Germany,Female,42,6,88324.31,2,1,0,75248.75,0
15631603,Ponomaryova,813,France,Male,32,1 units,,1,1,1,26476.18,0
15713144,Ingrassia,588,Spain  ,Male,46,8,0.0,1,1,0 units,₹61931.21,0
15659175,Severson,755,France  ,Female,43,9,0.0,2,1,0,18066.69,
15587174,Kerr,726 units,France,Male,29 units,7,0.0,2 units,1,1,91844.14,1
15611580,Wood,,Spain,Male,33,4 units,79281.61,1,1 units,0,117547.76,0
15713578,Farrell,483,France,Female,50,9,0.0,2,1,1,111020.24,₹0
15797665,Docherty,730,France,Female,27,7,0.0,2,1,0,144099.48,0
15809143,White,456,Germany,Male,,9 units,133060.63,1,1,,125167.92,₹0
15801265,Tang,689,Spain,Female,,0,57784.22,1,1,0 units,197804.0,1
15573730,Thompson,586,Germany,MALE,42,6,126704.49,2,1,0,41682.3,0
₹15771569,Bage,576 units,Germany,Male,46,4,137367.94 units,1,1,1,33450.11,0
15648967,Ch'en,698,Germany,Female,64,1,169362.43,₹1,1 units,0,84760.32,1
15751926,NULL,821,Germany,Male,42,3,87807.29,2,1,1,64613.81,0 units
15685872,Godfrey,727,France,Female,29,1,146652.01,1 units,1,1,173486.39,₹0
15621267,EJIMOFOR,637,France,NULL,32,5,0.0,1,0,0 units,148769.08,0
15637753,O'Sullivan,751,Germany,Male,50,2,96888.39,1,1,0,77206.25,1
15799626,Donaghy,637,,Male,50,4,126345.55,1,0,1,₹17323.0,1
15792986,T'ao  ,580,Germany,Male,24,1,133811.78 units,,1,0,17185.95,1
15743818,Rowley  ,748 units,Spain,Male,58,9,122330.7,2,0,1,124429.19,0
,Whitson,542,France,Male,67,10,129431.36,1,0,1,21343.74,0
15752047,NULL,689,Germany,Male,33,2,161814.64 units,2,1,0,,₹0
15626507 units,Chukwubuikem,558,France,,27,1,152283.39,1,1,0,183271.15,₹0
15732563,Swanton,₹726,Germany,Female,33,₹7 units,99046.31,2,1,1,56053.06,0
15671387,Fetherstonhaugh,507,France,Female,29,4,89349.47,2,0,0 units,180626.68,0
15679148,Oliver,508,France,Male,44 units,3,115451.05,2,0,0,67234.33,0
15761976,Su,797,Spain,Female,31,8,0.0,,1,0,117916.63,0
₹15772601,Lu,845,Germany,Female  ,41,2,81733.74,2,0,0 units,199761.29 units,0
15757385,Milne,578,Spain,Female,,₹8,161592.76,1 units,1,0,177834.79,0
15680706,Balashov,537,Germany,Male,48,4,,1 units,1,0,166476.95,₹1
15600792,Swayne,613,SPAIN,Male,29,0,0.0,2,0,1,133897.32,0
15594456,K?,740,Spain,Female,56,4,99097.33,1,1,1,85016.64,1
,O'Loughlin,656,Spain,NULL,33,4,0.0,2,1 units,0,116706.0,0
15787026,Onwuatuegwu,627,Germany,Male,27,0,185267.45,2,1,1,77027.34,0
₹15622033,Rapuluchukwu,847,,Female  ,41,3,101543.51 units,4,1,0,16025.17 units,1
₹15666197,Boni,430,Germany,Female,38,8,153058.64,1,1,0 units,99377.27,0
15616833,,678,Spain,Male  ,27,2,0.0,2,1,1,13221.25,₹0
15778089,Stevenson,544,Spain,Male,37,2,0.0,2,₹0,0,135067.02,0 units
15756560,Moran,599,Spain,Female,₹46,7,81742.84,2,1,0,83282.21,
15583353,Floyd,610,Spain,Female,45,3,0.0 units,1,1,0,38276.84,1
15603665,Colombo  ,638,Germany,FEMALE,₹39,0,122501.28,2,1,1,95007.8,0
15784844,K'ung,752,Spain,MALE,,5,116060.08,1,1,0,156618.38,1
15612771,Bell,452,France,Male,35,4,148172.44,1,1,1,4175.68,0
15591179,Skelton,702,Spain,Male,30,2,0.0,2,₹1,1,145537.32,0
15811742,Jen,553,Spain,Male  ,42 units,7 units,0.0,2,1,0,,0
₹15720662,Sholes  ,787,France,Female,35,1,106266.8,1,1,1,16607.15,0
15672970,Chigolum,714,Spain,Male,20,₹3,0.0,2,0,1,150465.93,0
15623668,NULL,653,Germany,Male,31,2,154741.45,2,0,0,25183.01,0
15639303,Moore,589,Germany,MALE,48,5,126111.61,1,0,1 units,133961.19 units,0
,Douglas,850,France,MALE  ,31,6,67996.23,2,0,0,50129.87,1
15733297,Sinclair,518,France,FEMALE,38,10,84764.79,₹1,1,1,162253.9,0
15659092,Davide,621,France,Female,50,5,0.0,2,1,0,191756.54,1
15589019,Morant,633,NULL,FEMALE  ,33,4,92855.02,1,1,1,159813.18,0
15672756,Mills,716,,Female,35,8,112808.18,1 units,0,1,17848.3,0
15806049,Lee,714,Germany,Female,49,5,140510.89,1,₹1,0,141914.94,0
15723907,Lawless,712,Germany,,,5,154776.42,2,0,0,196257.68,0
15801920,Christian,727,Germany,Male,39,5,,₹2,0,0,180962.32,0
15757467,,563,Spain,Male,57,6,0.0,2,1,1,₹39297.48,0
15624793,Soubeiran,₹627,Germany,Male,23,5,184244.86,1,1,0,103099.22,0
15577064,Onyekaozulu,592,Germany,Male,36,2,104702.65,2 units,1,0,107948.72,0
15659567,,473,France,Female  ,39,9,,2,1,1,85937.52,1
15684868,Cameron,668,Germany,NULL,56,9,110993.79,1,1,0,134396.64 units,1
15776631,Ma,,,Female,36,5,119540.15,₹1,0,,₹80603.99,0
15815615,Kung,681,France,Male,36,5,141952.07,1,1,1,₹185144.08,0
15699467 units,Connor,631,Spain,NULL,41 units,0,0.0,1,0,0,,0
15576156,Abazu,,Spain,FEMALE,28,6,0.0 units,1,1,0,48426.98,0
15789055,Watt,635,Spain  ,Male,35,2,113635.16,1,1,0,90883.12,0
15732987,Hs?,721,Spain,Male,43 units,3 units,88798.34,1,0,0,45610.63,0
15682834,Johnstone,₹715,Spain,FEMALE,35,4,40169.88 units,2,1,1,199857.47,0
15758606,Yamamoto,738,France,Male,54,4,0.0,1,0,1,55725.04,₹1 units
15597709,Hornung,602,France,Female,39,6,154121.32,₹2,1,0,176614.86,1
15705735,Onyekachi,577,Spain,Male,43,3 units,0.0,2,1,1,135008.92,0
15696388,Artamonova,755,Germany,,38,4,111096.91,1,1,1,19762.88,0
15732644,Evans,₹567,Spain,Female,54,5,92316.31,2,1,0,158590.66,1
15773868,Belov,653,Germany,Female,37,,125734.2,2 units,1,0,₹134625.09,1
15620756,Stokes,747,FRANCE,Male  ,49,6,202904.64,1,1,1,17298.72,₹1 units
15707120,Cocci,850,France,Male,46,9 units,117640.39,1,1 units,0,88920.68 units,0
15615207,Yeh,792,Spain,Male,47,0,0.0,1,1,1,5557.88,1
15663161,Chiu,680,Germany,Female,51,5,143139.87,1,0,0,47795.43,1
15732643,Pike,386,Spain,Female,53,1,131955.07,1,1,1,62514.65,1
15603594,Nwankwo,635,,Male,24,4,0.0,2,1,1,70668.77,0
15677955,Tsui,757,,Male,33,,122088.67,1,1 units,0,42581.09,0
15798398,Pagnotto,785 units,France,Female,₹36,4,135438.4,₹1,0,0 units,190627.01,0
15686974,Sergeyeva,751,France,Female,48,4,0.0,1,0,1,30165.06 units,1
15764537,Dominguez,,France,MALE,43,8,₹0.0,2,1,0,9704.66,0
15596165,Degtyarev,547,Germany,MALE,25,4,98141.57,2,1,1,52309.8,0
15802809,Vidal,660,Spain,Female,36,0,₹84438.57,₹1,1,1,181449.51,0
,NULL,527,Spain,Male,33,₹9,132168.28,1,,0,98734.15,0
15649024,Trujillo,748,,Female,39,9 units,132865.56 units,1,1,1,59636.43,1
15807239,Lung  ,664,France,Female,34,7,93920.47,1,0,0,179913.98,0
15709199,Burson,511,SPAIN,FEMALE,40,1,0.0 units,1,1,₹1,184118.73,0
15806132,Martin,555,France,Male,55,4,,1,1,1,74149.77,0
15777452,Sauve,587,NULL,Female,46,6,88820.29,1,0,0,70224.34,
15756321,NULL,612,Spain,Female,52,5,144772.69,1,0,0,,1
15675190,NULL,623,France,Male,21,10,₹0.0,2,0,1,135851.3 units,0
15784361,Williamson,543,Spain,FEMALE,46,5,140355.6 units,1,1,1,85086.78,0
15721592 units,Barton,665,France  ,,38,5,0.0,2,1 units,0,156439.56,0
15765643 units,Hamilton,725,France,Male  ,37,6,124348.38,2,0,1,176984.34,0
15572706,Smith,589,France,Male,37,5,0.0,1,1,0,61324.87,0
15744279,Patterson,680,Spain,FEMALE,58 units,8,0.0,2 units,,1,65708.5,0
15696552,Newman,747,France,Female,21 units,4,81025.6,2,1,0,167682.57 units,0
15720155,NULL,630,Germany,Male,29,6,131354.39,1,₹0,1,9324.31,1
,Giles,632 units,Spain,Male,47,3,0.0,2,,0,178822.32,0
15635367,Muir,774,France,Male  ,26,2,93844.69,1,1,0,28415.36,0
15582066,,561,France,Male,21,4,0.0,1,1,1,36942.35,0
15787693 units,Kharlamov,559,Spain,Male,38,3,145874.35,1,1,0,56311.39,1
15702380,DE LUCA,663,Spain,Male,64,6,0.0,2,,1,15876.52,0
15718912,Hsueh,608,Germany,NULL,44,5 units,126147.84,1,0,1,132424.69,1
15815271,Ritchie,₹755 units,Germany,Male,43,6 units,165048.5,3,1,0,16929.41,1 units
15775709,Nucci,₹832 units,FRANCE,Female,27,10,98590.25,1,1,0,30912.89,0
15590327,Liao,604,Germany,Female,,,166031.45,1,1,0,98293.14,0
15771299,NULL,707 units,France,FEMALE,57,,92053.0,1,,1,164064.44,1
15739357,Moss  ,756,Spain  ,Male,30,2,145127.85,1,0,0 units,7554.68,0
15627395,Manners,643,Germany,Male,41,7,154902.66,1,1,1 units,₹49667.28,₹0
15701081,Jarvis,785,France,Male,36,2,0.0 units,1,0,1 units,61811.1,0
15567246,Selwyn,684,Germany,,32 units,3,102630.13,2,1,1,127433.47,0
,Loggia,628,Germany,Female,₹45,₹6,53667.44,1,1,0,115022.94,0
15682576,Onyenachiya,₹763,France,Male,67,1,149436.73,2,0,1,106282.74,0 units
15615896,,621,Spain,Male,,8,0.0,2 units,1,0,,0
15732674,Fennell,443,Spain,Male,36,6,₹70438.01,2,0,1,56937.43,0
15630511,PICOT,691,France,Female,,6,0.0,2,1,0,164074.89,0
15731951,REILLY,689,Spain,Female,28,5,95328.6,1 units,1,0 units,6129.61,1
15670266,Shih,499,France  ,Female,28,₹4 units,141792.61,₹1,1,1,22001.91,0
15589437,Lu,466,France,Male,26,3,156815.71,1,1,1,137476.09,0
15636767,Yang,665,Spain,Female  ,32,10,0.0,1,1,1,22487.45,0
15656141,Ts'ao,741,France,Male,39,5,0.0,1,0,1,40207.06,0
15628123,NULL,₹632,France,Female,28,5,118890.81,1,0 units,,145157.97,0 units
15690829,Sandefur,430,Germany,MALE,49,3,137115.16,1,1,0,146516.86,₹1
15745843,Kinlaw,689,Spain,Female,₹31,4,,2,1,1,136610.02,0
15728474,CHIENEZIE,558,GERMANY,Male,32,4,108235.91,1,1,1,₹143783.28,₹0
15759298,Shih,631 units,Spain  ,Male,27,10,134169.62,1,₹1,₹1,176730.02,0
15580912,McNeill,748,France,Male,32,5,,2,1,1,172638.13,0
15799186,Sagese,632,France,,38 units,4,0.0,2,0,0,192505.62,0
15693088,Oliver,628,France,FEMALE,37,9,,2 units,1,1 units,34689.77,0
15703205,Uwaezuoke,656,France,NULL,46,5,113402.14,2,1,1 units,₹138849.06,0
15747168,Sanders,626,Germany,,47,2,103108.8,1,₹0,1,,1
15751333,Atkinson,₹695,France,Female,36,2,0.0,2,0 units,1,167749.54,0
15777211,Herrera,515,,Male,65,7,92113.61,1,1,1 units,142548.33,0
15607263,McCartney,788,FRANCE,,55,3,0.0,,0,1,13288.46,1
15785488,Palmer,701,Spain,Female,39,9,0.0,2,1,1,110043.88,₹0
15712807,Robertson,556,SPAIN,Male,46,3,131764.96,1,1,1,108500.66,1
15632575,Moore,559,France,Female,70 units,9,0.0,1,1,1,122996.76,0
15631800,Pagnotto,474,France,Male,37,3 units,98431.37,₹1,0,0,75698.44,0
15694829,Chibueze,680 units,Germany,Male  ,32,7,175454.0,₹1,0,1,77349.92 units,0
15778604 units,Nicholson  ,571,France,FEMALE,47,7,0.0,2,0,0,112366.98,0
15808851,Bufkin,511,Germany,Female,₹75,9 units,105609.17,1,0,1,105425.18,0
15668747,Virgo,702,NULL,Female,46,9,₹98444.19,1,0,1,109563.28 units,0
15675842,Pinto,656,Spain,Male,₹26,4,139584.57,1,1,0 units,36308.93,0
15655632,MacDonald,655,France,MALE,27,2,131691.33,1 units,1,0,49480.66,0
15794414,Forbes,507,Spain,MALE,46,6,₹92783.68,1,1 units,,₹51424.29 units,0
15580148,Welch,750,Germany,Male,40,5,168286.81,3,1 units,,20451.99,1
15754053 units,Chung,718 units,,Female,67,7,0.0,3,1,1,82782.08,0
15748381 units,Gorbunov,613,France,Female,29,6,₹185709.28,2,1,1,77242.19,0
15621244 units,Gallo,678,France,Male,36,0,107379.68,1,1,,,0
15657349,NULL,803,Germany  ,Female,50,8,98173.02,1,₹0,0,22457.25 units,1 units
15705506,Perry,751,Spain,Male,38,7,0.0,2,0,0,90839.61,0
15761654,Boni,,Spain,Male,30,8,134152.29,1,1,1,147822.44,0
15638774,Chong,719,Spain,Female,40 units,9,0.0,2,1,0,182224.14,0
15579566,Li Fonti,616,Spain  ,Female,43,3,120867.18,1,,0,18761.92,1
15741693,Barnard,693,France,Male,40,4,130661.96 units,1,1,1,101918.96,0 units
15787322,Yeh,788,France,Female,41,6,0.0,1,1,1 units,25571.37,0
15730044,Greco,809,Germany,Female,42,6,64497.94 units,3,0,,182436.81,1
15703544,Hung,559,Spain,Male,34,0 units,0.0,,1,0,182988.94,0
15622003,Carslaw,745,France,Male,35,9,92566.53,2,₹1,0,161519.77,0
15702669,Faulkner,663,Germany,Male,44,2,117028.6,2,0,1,144680.18,0
15695475,Maclean,645,France,Male,29,1,130131.08,,0,1,196474.35,0
15733114,Hay,552,Spain,MALE,,9,0.0,,1,0,26752.56,0
15750638,Obiajulu,705,NULL,Female,33,5,₹116765.7,1,0,0,190659.17,1
15781127,Giordano,₹663,Spain,Female,₹33,8,96769.04,1,1,₹1,36864.05,₹0
15794549,Andrews,722,France,Female,35,2,163943.89 units,2,1,₹1,15068.18,0
15642725,Madison,797,FRANCE,Male,32,,,1,0,1,125782.29,0
15626212,Wark,616,France,Male,29,9,0.0,1,1,1,166984.44,0
,Y?an,669,France,Female,41,0,150219.41,2,0,0,107839.03 units,0
15576990,Taplin,790,Germany  ,Female,25,5,152885.77,1 units,1,0,58214.79 units,0
15651868,Clark,672,France,Male,34,6,0.0,1,0,0,₹22736.06,0
15760662,Francis,521,Germany,Female,29,2,87212.8,1 units,1,1,994.86,0
15670416,Ferri,780,France,Female,43,0,0.0,1 units,0,1,15705.27,0
15566269,Chialuka,,France,Male,₹25,5,0.0,2,1,0 units,47307.9,0
15800229,Thorpe,695,,Male,40,7,139022.24,1,0,₹1 units,193383.13,0
15659366,Shih  ,807,France,MALE,43,1,105799.32 units,2,₹1,0,34888.04,1
15795246,KAEPPEL,628,,Female,51,9,155903.82,2,1,1,71159.84 units,
15655171,Yermakova,624,France,Male,80,3,0.0,1,1,1,65801.44,0
15676117,Zinachukwudi,603,France,Male,44,9,0.0,1,1,0,138328.24,0
15581736,Bartlett,₹673,GERMANY,Male,47,1,183579.54,2 units,0,1,34047.54,0
15634375,Duncan,710,Spain,Female,36 units,8,0.0,2,0,0,83206.19,0
15683416,Russo,572,Germany,Male,51 units,,97750.07,3,1,1 units,193014.26,1
15588904,Balashova,692,France  ,Male,33 units,9,0.0,1,1,0,113505.93,1
15625824,Kornilova,596,Spain,Male,30 units,6,121345.88 units,4,1,,41921.75,1
15593454,LAMBERT,678 units,Spain,Female,,4,113794.22,1,1,₹0,16618.76,0
15795963,Fiorentini,687,France,Male,34,7,129895.19,1,0,1,28698.17,0
15709135,Pirozzi,691,Germany,Male,30,7,101231.77,2,0,0,156529.44,0
15788367,Ellis,487,Spain,Male,44,6,61691.45,1 units,1,1,53087.98,0
15605263,Chin,552,France,Male,33,₹5,140931.57,1,0,1,10921.5,₹0
15761554,Blackburn  ,581,France,Male,54,4,89299.81,1,0,0,5558.47,1
15705001,Napolitani,587,Spain,Female,35,3,83286.56,1,1,0,125553.52,0
15809265,Kao,547,France,Female,35,4,0.0,1,1,1,,0
15765283,Wenz,624,,Female,₹40,3 units,149961.99 units,2,1,0,104610.86,0
15723488,Watson,668 units,Germany,Male,₹47,7 units,106854.21,1,0,1,157959.02,1
15735203,Seleznyov,654,NULL,Female  ,32 units,1,114510.85,₹1,1 units,1,126143.23,0
15636396,Jackson,627,France,Female,35,,0.0,2,0,1,193022.44,0
15810829,Macfarlan,618,France,Male,48,7,0.0,1,1,0,13921.82,1
15672983,NULL,678,Spain,Female,27,₹5,87099.85,2 units,₹1,0,149550.95,0
15768449,Ricci,634,France,FEMALE,37,7,51582.5,2,1,1,184312.88,0
15696355,Cleveland,724,Germany,Male,37,6,125489.4,1,1,0,118570.53,0
15792868,MICKEY,675,France,Male,69,1,0.0,2,1,0,157097.09,0
₹15661548,Ferri,683,France  ,Female,29,0,157829.12,,₹0,₹0,129891.66,0
₹15658889,Watson,689,France,Male,₹22,4,136444.25,1,1,0,51980.25,1
15689602 units,FINDLAY,698,France,Male,38,,130015.24,1,1,1,41595.3,0
15580845,Chienezie,685,GERMANY,Male,57,7,101868.51,1,0,1,₹113483.96,0
15808189,WOODARD,449 units,France,Male,52,6,0.0,2,0,1,123622.0,0
15602929,,728,Spain,Female,37,4,0.0,1,0,0,4539.38,0 units
15759133,Vaguine,616,FRANCE,Male,18,6,0.0,2,1,1,27308.58,0
,MATTHEWS,504,SPAIN,,44,4,113522.64,,1,1 units,₹12405.2,0
15737080,,510,France,Female,32,1,0.0,₹2,0,1,,0
15805104,Smith,743,France,Female,73,6,0.0,2,0,1,107867.38,
15655368,NULL,672,FRANCE,Male,47,1,0.0,₹1 units,0,0,91574.92,0 units
15696703,DEAN,691,Germany,MALE,27,3,160358.68,2,1,0,142367.72,0
15756148,Nnanna,765,Spain,MALE,45,2,,1,1,,47139.44,0
15656912,AITKEN  ,649,NULL,Male,51,4,0.0,₹1,1,1,150390.57,0
15567919,Lazarev,586,Germany,Male,37,8,167735.69,2,0 units,1,104665.79 units,0
15619616 units,Costa,571,France,Female,33,9,102017.25,2,0,0 units,128600.49,0 units
15761497,Udinesi,713,Spain,Female,48,1,163760.82,1,0,0,157381.14,1
15601383,Ibrahimova,744,Spain,,44,5,120654.68,1,₹1,0,82290.81 units,0
15717138,Watson,,Spain,MALE,31,6,82613.56,2,1,0,149170.92,0
15568032,Moore,757,GERMANY,Male,31,1,127320.36,3,1,0,163170.32,0
15601873,Bull  ,,France,Female,36,,0.0,1,1,0,47318.75,0
15734588,Manning,684,France,Male,46,0,0.0,,1,1,36376.97,0
15800890,T'ien,554,France,Female,₹45,6,0.0,2,1,₹1,181204.5,0
15580579,Trevisani,490,France,NULL,40,1,0.0,1,1,1,49594.19,1
15803750,Ball,₹750,Spain,Female,₹33,3,161801.47,1,0,1,153288.97,1
15703923,Cameron,744,Germany,Male,41,7,190409.34,2,1,1,,0
15684461,MCKAY,₹469,Spain,Female,,6,0.0,1,1,0,146213.75,1
15579787,Nkemakonam,686,FRANCE,Male,39,4,0.0,2,1,0,155023.93,₹0
15722991,NULL,₹567,France,Male,54,9 units,96402.96,1,0,0,52035.29,1
15642391,Lettiere,621,Germany,NULL,,4,109978.83,1,0,0,177740.58,1 units
15603378,Padovano,768,France,FEMALE,36,3,141334.95,1,0,1,125870.5,0
15802088,GRANT,521,Spain,Female,22,10,0.0 units,1,1,1,101311.95,0
15570990,Begley,520,Spain  ,Female,30,4,145222.99,2,0,0,₹145160.96,₹0
15601659,Fiorentino,496,Germany,Female,59,7,91680.1,2,1,0,163141.18,₹1
15714575,Batt,₹742,Germany,Female,44 units,8,107926.02,1,0,1,17375.27,
15671137,MacDonald,549,France,Female,52,1,0.0,1,0,1,₹8636.05,1
15774931,She,452,France,Male,30,7,112935.87,1,1 units,1,₹99017.34,0
15753110,McKay,720,SPAIN,Male,64,3,45752.78,2,1,0,,1
₹15782688,Piccio,625,Germany,,56,,148507.24,,1,0,,1
15692258,Thompson,569,Spain,Male,31,₹1,₹115406.97,1,0,0,145528.22 units,0
15619537,Lavrentiev,550,France,Male,31,5,142200.19,2,1 units,1,122221.71,0
15811762,Pickering,583,Germany,Female,54,6,115988.86,1,1,0,57553.98,1
15741385,GALLOP,710,Germany,Male,45,9,108231.37,1,1,1,188574.08,0
15811877 units,Shao,700,FRANCE  ,Female,36,4,0.0,2,1 units,0,130789.15,₹0
15739858,NULL,618,France,Male,56,7,0.0,1,1,₹1,142400.27,1 units
15624343,Napolitani,650,Spain,Female,50,7,129667.77,1,0,0,42028.16,0
15670753,Uvarova,614,Spain,Male,35,2,127283.78 units,1,1,1,31302.35,0 units
15578878,Hancock,569 units,Spain,Female,,3,139528.23 units,1,1,1,33230.37,0 units
₹15813144,Osborne,₹554,France,Female,₹26,7,92606.86 units,2,1,0,192709.69,0 units
15764253,Ramsey,742,FRANCE,Male  ,32,6,160485.16,1,1,0,29023.03,0
₹15752809,DE MESTRE,702,Spain,Male,43,6,116121.67,1,1,0 units,61602.42,0
15590676 units,,735,France  ,Male,34,1,141796.43,1,1,₹0,45858.49,0
15569807,Ejimofor,673,France,Female,34,₹8,42157.08,1 units,1,0,20598.59,₹1
15756848,Edmondson,633,Spain,Male,42,10,0.0,1,0,1 units,79408.17,0
15789109,Watson,686,France,Female,41,10,0.0,1,1,1,144272.71,1
15606267 units,Wilson,622,France,Female,38,4,98640.74 units,1,1,1 units,₹110457.99,0
15695097 units,,564,Germany,Female,30,0,100954.88,2,0 units,0,134175.15,0
15604130,Johnstone,₹622,Spain,Female,47,6,142319.03,1,0,0,100183.05,0
₹15738174,Ervin,452,France,Female,32,5,0.0,2,0,₹1 units,75279.39,0
,Hs?,690,France,Male,47,2,0.0,2,1,0,151375.73,0 units
,Li Fonti,593,Germany,,39,8,151391.68 units,1,1,0,27274.6,1
15589348,Le Grand,850,Spain,Male,37 units,4,137204.77,1,1,1,28865.59,0
15791006,Kodilinyechukwu,760,Germany,Female,34,6,58003.41,1,1,0,90346.1,0
₹15609623,McConnell,637,NULL,Female,63,5,0.0 units,,1,0,₹28092.77,₹1
15620123,CHRISTIE,605,France,Male,39,6,111169.91 units,1,0,0,9641.4 units,0
15774738,Campa,632,France  ,Male,44,3,107764.75,₹1,1,₹0,185667.72,0
15685290,Wall,595,Germany,Male,46,5,142360.62 units,2,1,0,48421.4,1
15791342,Johnston,660,Spain,Male  ,31,1,84560.04,1,1,1 units,137784.25,0
15747867,Trevisani,,France,MALE,24,9,135125.28,1,0,₹0,89801.9,0
15786993,Lung,₹810,France,Female,51,5,0.0,2,0 units,1,184524.74,0
15595228,Wanliss,815,France,Male,45,7,0.0,1,0,1,52885.23,1
15687094 units,Calabresi,717,GERMANY,Female,28,9,82498.14,2,0,0,40437.67,0
15668958,Chatfield,521,France,Male,,2,107316.09,1,1,,64299.82,0
15572428,Rieke,717,GERMANY,Female,33,0,115777.23,1,1,1,81508.1,0 units
15576935,Ampt,743,Spain,Male,43,2,161807.18 units,2,0,1,93228.86 units,1
15781234,Y?an,609,France,Female,35,2,147900.43,1,1,0,₹140000.29,0
15766667 units,Langler,717,Spain,Male,36,2,102989.83,2 units,0,1,49185.57 units,0
15737354,Yin,554,France,NULL,48,7,0.0,2,1,1 units,63708.07,0
15784000,Pope  ,715,Germany,Female,34,9,102277.52,1,0,0,177852.57,1
15702430,Ignatyeva,548,France,Female,35,10,0.0,1,1,1,31299.71,0
15603880,Morgan,519,Germany,Male,38 units,1,114141.64,1,1,1,60988.21,1
