Customer_Id,Surname,CreditScore,Country,Gender,Age,Tenure,Balance,NumofProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Age Category
15756155,Frewin,612,France,Female,43,4,139496,2,1,1,77128,0,Adult
15572415,Tao,641,France,Female,40,7,0,1,1,0,126997,0,Adult
15708608,WALKER,671,France,Male,27,5,0,2,0,0,120893,0,Adult
15577985,Norman,798,Spain,Female,58,5,0,2,0,0,119072,1,Adult
15632280,Simmons,640,Spain,Male,29,5,197200,2,1,0,141454,0,Adult
15793116,Unknown,611,France,Male,37,7,0,1,1,1,63202,0,Adult
15673333,Morrison,712,France,Female,29,7,147199,1,1,1,84932,0,Adult
15679968,Unknown,567,Spain,Male,44,9,0,2,1,0,87677,0,Adult
15676571,Clark,668,France,Male,32,7,0,2,1,1,777,0,Adult
15645904,Ch'in,834,Spain,Male,37,5,0,2,0,0,53437,0,Adult
15737452,Siddons,573,Spain,Male,41,5,0,2,0,1,14479,0,Adult
15591047,Unknown,617,France,Male,54,6,102142,1,1,1,45325,0,Adult
15583371,Unknown,747,France,Female,47,5,139915,4,0,1,129965,1,Adult
15638871,Farrell,444,France,Male,45,6,0,1,1,0,130010,1,Adult
15686743,Graham,493,France,Female,36,5,148668,2,1,0,56093,0,Adult
15614929,Major,850,France,Female,42,3,0,2,1,1,176883,0,Adult
15637788,Hsing,645,Germany,Male,47,9,152077,1,1,0,121840,1,Adult
15599386,Mansom,653,Spain,Male,30,4,0,2,1,0,120736,0,Adult
15613923,Cocci,780,France,Female,37,3,0,2,0,0,182157,1,Adult
15772941,Pope,652,France,Male,78,4,68346,2,1,1,142567,0,Senior
15797081,Kennedy,828,France,Female,41,7,0,2,1,0,171379,0,Adult
15738448,Norman,515,France,Male,41,8,0,2,1,1,185054,0,Adult
15785024,Akubundu,850,France,Female,24,6,0,2,1,1,13160,0,Young
15719931,McDonald,551,France,Female,38,10,0,2,1,1,216,0,Adult
15596647,Stephenson,680,France,Male,34,3,143293,1,1,0,66526,0,Adult
15788676,Ross,549,France,Female,34,4,0,2,0,0,139464,0,Adult
15759387,Manna,478,France,Female,38,4,171914,1,1,0,51821,1,Adult
15736778,Carter,736,Spain,Male,32,7,0,1,0,1,79083,0,Adult
15799031,WEBB,545,Spain,Female,44,1,0,2,1,1,82615,0,Adult
15804256,Unknown,683,France,Male,36,5,0,1,1,1,122306,0,Adult
15745455,Davidson,850,France,Male,31,5,131997,2,1,1,178747,0,Adult
15733797,Kennedy,743,France,Male,39,6,0,2,1,0,44265,0,Adult
15642336,Trentino,645,France,Male,41,5,0,1,0,1,28668,0,Adult
15770030,Unknown,494,France,Male,69,9,93321,1,1,1,24489,0,Senior
15666181,Seccombe,753,France,Male,32,6,177729,1,1,1,161642,0,Adult
15730287,Wade,850,France,Female,35,9,0,2,0,0,25329,0,Adult
15644200,Bobrov,656,Germany,Female,23,4,163550,1,0,1,21085,0,Young
15598175,Burgess,702,Spain,Male,37,8,0,2,1,0,99654,0,Adult
15596379,Ashton,689,Germany,Male,26,4,120728,1,0,1,149074,0,Adult
15616530,Brizendine,694,Spain,Male,39,0,107043,1,1,1,102284,0,Adult
15629078,Barclay-Harvey,513,France,Male,44,1,63562,2,0,1,52630,1,Adult
15805062,Scott,601,France,Male,46,2,99786,1,1,1,32684,1,Adult
15591107,Cremonesi,513,France,Female,37,6,0,2,1,0,110142,0,Adult
15635034,Korovina,744,Germany,Male,32,4,96107,1,1,1,79813,0,Adult
15659800,Nkemakonam,437,France,Female,39,0,102721,1,0,0,22192,0,Adult
15768451,Bolton,718,France,Male,52,8,79475,3,1,1,32421,1,Adult
15760924,Binder,766,France,Female,37,3,104259,1,1,1,428,0,Adult
15655436,Mai,607,Germany,Male,36,10,106703,2,0,0,198314,0,Adult
15625944,HS?EH,618,France,Male,39,2,91069,1,1,0,26579,0,Adult
15570379,Yudin,465,France,Male,37,5,0,2,0,1,78698,0,Adult
15715208,North,687,Germany,Female,47,1,91219,1,0,0,158845,1,Adult
15723720,Chiemenam,681,France,Male,34,7,0,2,0,0,130687,0,Adult
15735849,Udegbunam,558,Spain,Male,40,4,161767,1,0,0,92379,0,Adult
15659949,YAO,850,Spain,Male,38,7,115379,1,0,1,162088,0,Adult
15803538,Fan,422,Spain,Male,54,4,0,2,1,1,7167,0,Adult
15699095,Adamson,557,France,Female,24,4,0,1,0,0,20516,0,Young
15627352,Myers,663,Spain,Female,22,9,0,1,1,0,29136,1,Young
15703541,Aitken,584,France,Female,35,2,114321,2,0,0,15959,0,Adult
15582519,Sopuluchi,720,Spain,Male,31,4,141356,1,0,0,137986,0,Adult
15711398,Ozioma,591,France,Male,24,6,147360,1,1,1,25311,0,Young
15783225,Cox,650,Spain,Female,32,4,79450,1,1,1,118325,0,Adult
15698839,P'an,611,Germany,Male,37,1,117525,1,0,1,161064,0,Adult
15601410,Montgomery,615,France,Male,37,4,0,3,0,1,120321,0,Adult
15775562,Sutherland,613,Germany,Male,28,7,76656,2,1,1,185483,0,Adult
15641575,Unknown,634,France,Male,36,2,85996,1,1,0,15888,0,Adult
15713845,Nnonso,850,Germany,Female,70,1,96948,3,1,0,62283,1,Senior
15570857,Forbes,512,France,Male,41,7,122403,1,0,1,37440,1,Adult
15642063,Onyekachi,593,France,Female,32,3,0,2,1,1,151978,0,Adult
15656921,CLUNIE,485,France,Female,25,3,134467,1,1,1,113266,0,Young
15586029,Wei,652,France,Female,48,8,133297,1,1,0,77764,0,Adult
15637110,Ts'ai,796,France,Male,51,5,0,2,0,1,194733,0,Adult
15697597,O'Sullivan,712,France,Male,23,2,0,2,0,1,66796,0,Young
15694456,Poole,717,Spain,Female,39,6,0,2,1,0,93276,0,Adult
15720123,Doherty,722,Germany,Female,40,6,89175,2,0,1,152884,0,Adult
15672152,Lederer,850,Spain,Male,48,2,0,1,1,0,169425,1,Adult
15778861,Mason,652,Spain,Male,38,0,0,2,1,1,38015,0,Adult
15734610,Bianchi,672,Germany,Male,40,4,89026,2,1,0,188892,0,Adult
15693732,Wentworth-Shields,741,Spain,Male,53,3,0,2,1,1,38914,0,Adult
15596228,Savage,605,Spain,Male,41,5,103155,1,1,0,143204,0,Adult
15784491,Holden,626,Germany,Male,39,10,132288,3,1,1,51468,1,Adult
15675501,Hs?eh,544,France,Male,48,10,78315,3,1,1,103714,1,Adult
15771942,Lucchese,721,France,Female,37,1,0,2,1,0,70811,0,Adult
15614365,Taubman,704,Germany,Female,24,7,113034,1,1,0,162503,1,Young
15732266,Wei,541,France,Male,46,4,124547,2,1,0,94499,0,Adult
15785547,Forbes,557,Spain,Male,48,10,0,2,1,1,185094,0,Adult
15607988,Onwuatuegwu,588,Spain,Male,59,4,0,2,1,1,27435,0,Adult
15633531,Rapuokwu,749,France,Male,37,10,185064,2,1,1,134527,0,Adult
15713440,Kuo,692,Germany,Male,45,6,152297,4,0,1,108041,1,Adult
15598536,Sparks,710,France,Female,36,4,116085,1,1,0,58602,0,Adult
15612776,Unknown,600,France,Male,32,1,0,1,1,1,101986,0,Adult
15768072,T'ang,681,France,Male,32,3,148884,2,1,1,90967,0,Adult
15692443,Tsao,655,Spain,Male,37,1,0,1,1,1,106041,0,Adult
15714567,Olson,644,France,Male,37,6,117272,2,1,0,104218,1,Adult
15581036,SHEN,542,France,Female,42,1,0,1,1,1,178257,1,Adult
15610801,Chu,678,Spain,Female,39,6,0,1,0,1,185367,0,Adult
15712777,Calabrese,681,Germany,Female,44,3,105207,2,1,1,163558,0,Adult
15579969,Unknown,598,Germany,Female,27,10,171284,1,1,1,84136,0,Adult
15684419,COOKE,615,France,Male,41,4,130386,1,0,1,130662,0,Adult
15734714,Oleary,722,France,Male,37,2,0,1,0,0,120907,0,Adult
15733616,Dike,565,Germany,Female,58,3,108888,3,0,1,135876,1,Adult
15745844,Liang,729,Spain,Male,37,10,0,2,1,0,100863,0,Adult
15714062,Duncan,629,France,Female,40,6,0,2,1,1,139356,0,Adult
15720636,Beggs,762,Germany,Male,56,10,100261,3,1,1,77142,1,Adult
15790689,Unknown,580,France,Male,55,6,104306,1,0,1,175750,0,Adult
15701318,Nkemjika,576,Spain,Male,45,5,133618,1,0,0,135245,0,Adult
15622454,Fallaci,557,Spain,Male,36,1,113110,1,1,0,98413,0,Adult
15689425,Lord,652,Germany,Male,22,0,112950,1,0,0,155232,0,Young
15722535,Munro,652,France,Male,22,2,126363,2,1,1,97383,0,Young
15621435,Chieloka,700,Spain,Male,47,4,0,1,1,0,100146,1,Adult
15715117,Brown,463,Spain,Male,35,2,0,2,1,1,1951,0,Adult
15597957,IHEANACHO,567,Germany,Female,49,5,134956,1,1,0,93954,1,Adult
15752097,He,791,Germany,Male,35,5,129829,1,1,1,181918,1,Adult
15679651,Ts'ui,771,Spain,Female,67,8,0,2,1,1,51220,0,Senior
15789714,Afamefuna,629,Spain,Male,36,1,161758,2,1,1,146372,0,Adult
15815628,Rowley,756,France,Male,31,10,122647,1,0,1,61667,0,Adult
15686463,Ch'eng,850,France,Male,26,4,62611,2,0,1,179365,0,Adult
15663917,Anderson,653,Spain,Female,27,6,107752,2,1,1,33389,0,Adult
15811842,REPPERT,682,France,Female,26,0,110654,1,0,1,111879,0,Adult
15679966,Wood,753,France,Male,35,4,0,2,1,1,106303,0,Adult
15613816,Vincent,642,France,Male,30,8,117494,1,0,0,61978,0,Adult
15812607,Rowe,737,Spain,Female,45,2,0,2,0,1,100146,0,Adult
15721181,Chidumaga,793,Germany,Female,32,1,96409,1,1,1,138192,0,Adult
15805025,Lorimer,690,Spain,Female,30,5,0,2,0,1,78700,0,Adult
15723706,Custance,683,France,Male,43,2,112499,2,1,0,30375,0,Adult
15715709,Cherkasova,561,France,Female,49,8,0,2,1,1,12513,0,Adult
15658532,Unknown,731,France,Male,33,4,0,2,1,1,74945,0,Adult
15682356,Unknown,696,Germany,Female,37,8,122022,1,1,0,33829,0,Adult
15673084,Ts'ao,601,France,Male,44,1,0,2,1,1,62679,0,Adult
15627699,Abbott,645,France,Male,37,3,34548,1,1,1,11638,0,Adult
15791268,Marshall,686,Spain,Male,37,5,0,2,1,0,158974,0,Adult
15607827,Wallace,561,France,Female,35,5,0,2,1,0,59982,0,Adult
15764604,Boyle,666,Germany,Female,36,3,129119,2,0,0,139435,0,Adult
15799910,Parry,616,Germany,Male,37,2,121704,2,1,0,55556,0,Adult
15797194,Milani,599,Spain,Female,39,4,0,1,1,0,194273,1,Adult
15799357,Ch'in,687,Spain,Male,35,3,0,2,1,1,176450,0,Adult
15594815,Zimmer,779,Spain,Female,34,5,0,2,0,1,111677,0,Adult
15651020,Byrne,470,Spain,Male,30,4,125385,1,1,0,68294,0,Adult
15768151,Ting,680,Germany,Female,31,3,127331,3,1,1,176434,0,Adult
15736413,Nicolay,623,Spain,Female,40,4,0,3,1,0,31669,0,Adult
15689751,Tsou,641,France,Female,42,6,0,2,0,0,121139,0,Adult
15796334,Marsh,582,France,Female,39,1,132077,2,1,0,192255,0,Adult
15746326,Chukwubuikem,678,Germany,Female,30,1,139677,2,0,1,16146,0,Adult
15679663,Mazure,627,Spain,Male,49,4,111088,1,0,1,146680,0,Adult
15589881,Namatjira,607,France,Male,35,2,0,2,1,1,114190,0,Adult
15668669,Cheatham,738,Germany,Male,40,6,114941,2,1,1,194896,1,Adult
15590993,Sheppard,787,Spain,Female,39,7,171647,1,0,1,100791,0,Adult
15637461,Russo,785,Germany,Female,33,5,136625,2,1,1,100146,0,Adult
15652914,Caldwell,729,France,Female,62,4,140549,1,1,0,30990,1,Senior
15577515,Bennelong,635,Spain,Female,29,8,138297,2,1,0,141076,0,Adult
15571529,Aksyonova,827,France,Male,60,2,0,2,0,1,60616,0,Adult
15804516,ONYEORULU,571,Germany,Male,25,6,82507,2,1,0,167705,0,Young
15594878,Okwudilichukwu,681,Germany,Female,48,8,139480,1,1,1,163582,0,Adult
15670702,Lai,563,France,Female,35,2,183573,1,1,1,66007,1,Adult
15788215,Bateman,675,Spain,Male,66,5,115654,2,1,1,131971,0,Senior
15790846,Cocci,670,Germany,Male,40,2,164949,3,0,0,177028,1,Adult
15585595,King,646,Spain,Male,69,10,115462,1,1,0,40422,0,Senior
15700046,Melendez,758,France,Female,30,3,141581,1,1,0,156249,0,Adult
15586300,Fleming,609,Spain,Male,37,5,129313,1,1,1,26794,0,Adult
15693902,Okoli,694,Spain,Female,37,3,0,2,1,1,147012,0,Adult
15614302,Milanesi,829,Germany,Female,37,3,103458,1,0,0,1114,0,Adult
15770291,Galloway,526,France,Male,61,6,133845,2,1,1,45181,0,Senior
15647570,Ricci,606,France,Male,37,2,132164,1,0,1,164816,0,Adult
15630857,Birdseye,703,France,Female,42,7,0,2,0,1,72501,0,Adult
15600934,Chikere,652,France,Male,35,1,172170,1,1,1,159777,0,Adult
15637650,Schiavone,769,Spain,Male,37,9,0,1,1,1,47723,0,Adult
15801934,Montgomery,687,Spain,Male,38,8,69434,2,1,1,66580,1,Adult
15679743,Emery,733,Spain,Female,31,9,102290,1,1,1,115442,0,Adult
15700752,Ifeatu,834,Spain,Male,33,5,0,2,1,0,66285,0,Adult
15679983,LUNG,675,France,Male,28,9,0,1,1,0,134111,0,Adult
15607330,Fanucci,484,France,Female,32,3,0,2,1,1,139391,0,Adult
15809616,Unknown,712,France,Male,29,3,102541,1,1,1,189681,0,Adult
15738018,Leonard,562,France,Male,37,5,0,1,1,0,115700,0,Adult
15703068,Dufresne,631,Germany,Female,34,6,125228,2,0,1,128247,0,Adult
15789863,Olisanugo,661,Germany,Male,44,1,141137,1,1,0,189743,1,Adult
15751022,Lombardo,554,Spain,Male,26,8,149134,1,1,1,177966,0,Adult
15691287,Greece,556,Germany,Female,31,1,128664,2,1,0,125083,0,Adult
15772216,Balashov,660,France,Male,38,4,0,2,0,0,88080,0,Adult
15724334,NKEMJIKA,686,France,Female,43,0,0,1,1,1,170073,0,Adult
15795527,Abdullah,802,France,Female,60,3,92887,1,1,0,39474,1,Adult
15768120,Woronoff,850,France,Male,40,6,0,1,1,0,136985,1,Adult
15653776,Ts'ui,680,France,Female,34,1,0,2,1,0,167035,0,Adult
15708265,Forbes,568,France,Male,51,4,0,3,1,1,66587,0,Adult
15731751,Unknown,637,Germany,Male,28,3,0,1,1,1,166458,0,Adult
15599860,Burton,665,France,Female,37,5,160390,1,0,1,100146,0,Adult
15689781,Anderson,648,Germany,Female,40,5,139974,1,1,1,668,1,Adult
15714397,Gordon,658,France,Female,24,2,0,2,1,1,84694,0,Young
15679048,Toscano,647,France,Male,32,5,97041,1,1,1,23133,0,Adult
15643828,Parkes,605,France,Male,41,5,91613,1,1,1,28428,0,Adult
15613518,Paterson,652,Germany,Female,40,2,0,2,1,0,149381,0,Adult
15574169,Otutodilichukwu,526,Germany,Female,32,6,131939,2,1,1,1796,0,Adult
15801411,Maslova,850,Spain,Male,38,1,146344,1,0,1,103902,0,Adult
15728829,O'Callaghan,652,Germany,Female,28,3,152265,1,0,0,64242,0,Adult
15598695,Pickering,710,France,Female,31,1,0,1,1,0,20081,0,Adult
15812338,Chuang,628,Germany,Female,36,3,0,1,1,0,63086,0,Adult
15610454,Hart,636,Spain,Male,36,1,0,3,1,1,74048,1,Adult
15607509,Y?,729,Germany,Male,29,5,109677,1,1,1,25548,0,Adult
15794056,Ankudinov,611,France,Female,37,8,100812,2,1,0,147358,0,Adult
15738267,McIntosh,659,France,Male,67,6,117412,1,1,1,45071,1,Senior
15695792,Onwudiwe,468,Germany,Male,42,9,181627,2,1,0,172668,0,Adult
15672357,Wilsmore,782,France,Male,39,8,0,2,1,1,33950,0,Adult
15623102,Fanucci,785,France,Male,28,8,0,2,1,0,77231,0,Adult
15626608,Nwachukwu,652,Spain,Male,43,7,0,1,1,1,36203,0,Adult
15779207,Blacklock,628,Germany,Male,29,3,113147,2,0,1,124749,0,Adult
15697997,Longo,588,Germany,Female,37,7,70259,1,1,1,139608,0,Adult
15585367,Ahern,745,France,Female,28,6,0,2,1,0,154389,0,Adult
15626243,P'AN,685,Spain,Male,34,6,83264,1,0,0,9663,0,Adult
15629117,Percy,477,Germany,Male,48,8,129250,2,1,1,157937,0,Adult
15800703,Chidozie,591,France,Male,45,5,0,2,1,1,155493,0,Adult
15756481,Benson,743,Spain,Female,48,5,118208,2,0,0,186489,1,Adult
15700813,Campbell,350,Germany,Male,39,0,109733,2,0,0,123602,1,Adult
15803202,Hardy,765,Germany,Male,43,4,148963,1,1,1,173879,1,Adult
15670822,Theus,850,Spain,Female,31,4,91293,1,1,1,162149,0,Adult
15576550,Ginikanwa,470,Spain,Female,31,2,101675,2,1,0,45034,0,Adult
15592386,Macvitie,648,Spain,Male,32,8,0,1,1,0,133653,0,Adult
15776494,CH'IU,477,Spain,Female,48,2,129121,1,0,1,26476,0,Adult
15659495,Wilson,497,France,Female,29,4,85647,1,0,0,63233,1,Adult
15801699,Unknown,746,Spain,Male,24,10,68782,1,0,1,47997,0,Young
15603065,Madukaife,632,France,Male,34,2,0,2,0,0,165386,0,Adult
15676707,Ozuluonye,656,France,Male,35,6,0,2,1,0,1485,0,Adult
15620836,Nwokezuike,629,Spain,Female,44,6,125513,2,1,0,79083,0,Adult
15673584,Lettiere,661,France,Male,51,6,146607,1,1,1,68022,0,Adult
15677146,Hyde,702,France,Male,29,6,149218,1,1,1,9633,0,Adult
15713599,Thomson,635,France,Female,78,6,47536,1,1,1,119400,0,Senior
15803947,Okwuadigbo,850,France,Female,40,5,0,2,1,0,35034,0,Adult
15567446,Dale,828,Spain,Male,42,10,0,1,1,1,186071,0,Adult
15700255,Davies,611,France,Male,64,9,0,2,1,1,53277,0,Senior
15774847,Lucchesi,512,France,Female,30,6,0,2,1,0,88827,0,Adult
15684196,Gibson,742,Germany,Male,55,5,155196,1,0,1,121208,1,Adult
15747458,Mancini,429,France,Female,27,6,117307,2,1,1,24020,0,Adult
15585865,Carandini,538,France,Male,62,3,75051,1,0,0,17682,1,Senior
15566708,Hammonds,743,France,Male,36,5,0,2,1,1,190911,0,Adult
15807120,Yeh,551,France,Female,36,5,0,1,1,0,183479,0,Adult
15780677,Shao,627,France,Female,33,4,83199,1,0,0,159335,0,Adult
15722632,Unknown,639,Germany,Male,27,3,150796,1,0,1,85209,0,Adult
15681075,Hall,652,Spain,Female,40,4,101090,1,1,1,51703,0,Adult
15643903,Bellucci,750,France,Female,38,1,0,2,1,0,47765,0,Adult
15672945,Rawlings,807,Spain,Male,42,5,0,2,1,1,74901,0,Adult
15755798,Beneventi,621,France,Male,39,6,0,2,1,1,58884,0,Adult
15676909,Plumb,713,France,Female,39,10,0,2,1,1,126264,0,Adult
15807433,Fu,645,France,Male,32,4,0,2,0,1,97628,0,Adult
15807008,Preston,580,France,Male,34,5,0,2,1,1,160095,0,Adult
15797502,Wallwork,799,France,Female,22,8,174186,2,0,1,192634,0,Young
15634792,Chinomso,574,France,Female,34,5,112324,2,1,1,17993,0,Adult
15600879,TOTH,544,Spain,Female,53,5,0,1,1,0,125692,1,Adult
15594305,Beneventi,502,Germany,Female,40,7,117304,1,0,0,196278,0,Adult
15702442,Wilson,698,Germany,Male,52,8,96781,1,1,1,153374,0,Adult
15569120,Unknown,623,France,Male,40,5,118789,1,1,0,192867,0,Adult
15750970,Bezrukova,850,France,Male,55,6,0,1,1,0,944,1,Adult
15648367,Parsons,685,France,Male,33,6,0,2,0,1,186785,0,Adult
15730345,Pai,685,Spain,Male,31,7,122449,2,1,1,180770,0,Adult
15579387,Romeo,653,Germany,Male,58,1,132603,1,1,0,5098,1,Adult
15616213,Ma,519,Spain,Female,47,6,0,2,0,0,147278,1,Adult
15764293,Artemiev,632,Spain,Male,37,1,138207,1,1,0,60778,1,Adult
15605333,Unknown,639,France,Male,77,6,80926,2,1,1,55829,0,Senior
15770185,Unknown,790,Spain,Male,29,3,46058,2,1,1,189778,0,Adult
15691863,Cheng,508,Germany,Male,28,0,96214,2,1,0,147914,0,Adult
15647191,Schmidt,743,France,Male,23,3,110204,1,1,0,95583,0,Young
15680046,Black,627,Germany,Male,28,5,71097,1,1,1,100146,0,Adult
15598485,Reed,581,Spain,Female,43,4,170173,1,0,1,100236,0,Adult
15593510,Lane,666,Germany,Male,30,3,110153,1,0,1,74849,0,Adult
15585748,Ajuluchukwu,611,Germany,Female,49,9,115489,1,1,1,138657,1,Adult
15766663,Sanford,480,Germany,Female,25,3,174330,2,0,0,181647,0,Young
15637829,Warner,629,France,Male,40,9,137409,1,1,0,175878,1,Adult
15719212,Johnstone,850,France,Male,31,8,0,2,1,0,178668,0,Adult
15608760,Henderson,768,France,Male,54,8,69713,1,1,1,69381,0,Adult
15656454,McIntosh,598,Germany,Male,38,1,101487,1,1,1,75959,1,Adult
15792329,Adams,807,Germany,Female,60,1,72949,2,1,1,17355,0,Adult
15616029,Ayers,523,France,Male,39,3,0,2,1,0,6727,0,Adult
15590434,LIU,850,Germany,Female,45,1,121875,1,0,0,6865,1,Adult
15683522,Hale,765,Germany,Male,36,8,92311,2,1,1,72925,0,Adult
15650068,Navarrete,638,Germany,Male,62,4,108717,2,1,1,74241,0,Senior
15790448,Sal,506,France,Male,36,5,0,2,1,0,164253,0,Adult
15744553,Shaw,669,France,Female,42,9,0,2,0,0,135630,0,Adult
15636592,Conti,689,Spain,Female,28,3,0,2,1,1,192449,0,Adult
15595047,Ramsden,650,France,Male,33,0,98065,1,1,0,52412,0,Adult
15660866,UGONNA,679,France,Male,41,8,147727,3,1,0,172749,1,Adult
15713559,Brown,723,Spain,Female,45,4,0,2,1,0,37214,0,Adult
15638989,Hamilton,807,Spain,Female,42,1,0,1,1,0,16501,1,Adult
15654859,Toscani,592,Germany,Male,26,4,105082,2,1,0,132802,0,Adult
15740900,Wallace,743,Germany,Male,37,3,119696,1,0,1,26136,0,Adult
15814923,Foran,638,France,Male,37,6,188455,1,0,1,47031,1,Adult
15789498,Fokina,708,Spain,Male,40,8,0,1,1,0,101090,0,Adult
15593622,Matthias,850,Germany,Female,45,5,127259,1,1,1,192744,1,Adult
15610383,Lynton,667,France,Male,38,1,87202,1,1,1,77867,0,Adult
15692761,Flemming,723,Germany,Female,68,3,110357,1,0,0,141978,1,Senior
15807221,Aldrich,727,Germany,Male,37,9,101192,1,1,1,34551,1,Adult
15625023,Yang,850,France,Female,42,9,113311,1,1,1,198194,0,Adult
15778696,Teng,584,Spain,Female,50,1,0,1,0,1,152568,1,Adult
15576680,MacDonald,739,Germany,Male,40,5,149131,3,1,1,60037,1,Adult
15711889,Doherty,575,Spain,Male,41,2,100062,1,0,1,126307,0,Adult
15748432,Kendall,839,Germany,Male,47,2,136911,1,1,1,168185,1,Adult
15727138,Ch'ang,649,Germany,Female,37,8,114737,1,1,1,106656,1,Adult
15765093,Buccho,664,France,Male,58,5,98668,1,1,1,60888,0,Adult
15693200,Sun,717,France,Male,38,7,0,2,1,1,158580,0,Adult
15792607,Whitelegge,669,Spain,Male,51,3,88828,1,0,0,85251,1,Adult
15598846,Watkins,804,Germany,Female,33,10,138336,1,1,1,80484,0,Adult
15568106,McKenzie,591,France,Female,31,7,0,2,0,1,48778,0,Adult
15707674,Kanayochukwu,617,France,Male,26,2,165948,2,0,1,168834,0,Adult
15586425,Chiu,850,France,Male,31,1,96399,2,1,0,106534,0,Adult
15585867,Douglas,695,Spain,Male,56,1,0,3,1,0,187734,1,Adult
15701109,Chandler,603,France,Female,24,3,0,1,1,1,198826,1,Young
15717893,Bulgakov,459,Germany,Male,46,7,110356,1,1,0,4969,1,Adult
15613712,Wang,772,Germany,Female,51,9,143931,1,0,1,46676,1,Adult
15573242,Seleznyov,479,France,Male,47,6,121797,1,0,1,5812,1,Adult
15690731,Fetherstonhaugh,525,France,Female,25,6,0,2,1,0,89567,0,Young
15643696,OKECHUKWU,587,Germany,Male,35,5,121864,1,1,1,23482,1,Adult
15673439,Cocci,737,France,Male,54,9,0,1,1,0,83470,1,Adult
15704014,Okwudilichukwu,460,Germany,Male,46,4,127560,2,1,1,126953,0,Adult
15627801,Tien,744,Spain,Female,46,1,0,3,1,1,177432,1,Adult
15729359,Shoobridge,538,France,Female,33,5,0,2,1,0,126962,0,Adult
15628274,Anenechukwu,577,France,Male,37,2,127261,1,1,0,56185,0,Adult
15747014,MERRETT,688,France,Male,38,7,148046,1,1,0,175480,1,Adult
15716164,Kambinachi,677,Germany,Female,39,0,111214,2,1,1,147578,0,Adult
15754952,Tai,526,France,Male,28,1,112070,1,0,1,126282,0,Adult
15778025,Kelechi,692,France,Male,40,6,163505,1,0,0,90424,0,Adult
15672437,Locke,850,France,Male,31,4,0,2,0,0,152298,0,Adult
15653455,Davis,806,Germany,Male,34,2,96153,2,1,0,143711,0,Adult
15729958,Unknown,634,Spain,Female,35,10,0,1,1,0,82634,0,Adult
15646936,Chiemenam,631,France,Male,26,1,149145,1,0,1,123698,0,Adult
15588341,Toscani,756,France,Male,62,3,0,1,1,1,11199,1,Senior
15806901,HUDSON,554,Spain,Male,37,3,0,2,1,0,166177,0,Adult
15792668,Grant,850,Germany,Male,37,9,122506,1,0,1,199694,1,Adult
15605950,Wallace,720,Spain,Male,33,6,97189,1,0,0,100146,0,Adult
15684512,Onio,543,France,Male,42,4,89839,3,1,0,85984,1,Adult
15666633,Kilgour,775,France,Female,66,9,0,2,1,1,67622,0,Senior
15756538,Uwaezuoke,490,France,Male,29,4,0,2,1,0,32090,0,Adult
15610379,Ho,725,France,Female,31,6,0,1,0,1,61326,0,Adult
15599591,Woods,616,France,Male,59,5,153861,1,1,1,17699,0,Adult
15681991,Unknown,528,Germany,Female,46,9,135556,1,1,0,133146,1,Adult
15674398,Lombardi,696,Germany,Male,31,3,150605,1,0,0,5567,0,Adult
15793346,Field,553,Germany,Male,53,5,127998,1,1,1,165379,1,Adult
15741875,Slye,665,France,Male,28,8,191403,2,1,0,83238,0,Adult
15721047,Garland,663,Germany,Female,37,8,155304,1,1,0,118717,0,Adult
15793803,Lavrov,717,France,Male,76,9,138490,1,1,1,68400,0,Senior
15814004,Barese,519,France,Female,21,1,151701,3,1,1,170139,1,Young
15651627,Onuchukwu,736,Germany,Female,26,0,84588,1,0,1,188038,0,Adult
15624611,McKay,850,Spain,Male,39,10,0,2,1,1,143030,0,Adult
15623536,Mitchell,688,Spain,Female,37,2,0,1,0,0,27557,1,Adult
15749019,Piccio,612,Spain,Male,33,5,69479,1,1,0,8974,1,Adult
15745452,Chan,568,France,Female,26,6,0,1,0,0,166495,0,Adult
15619280,Beyer,712,Germany,Female,40,3,109309,1,1,0,120159,1,Adult
15791958,Unknown,648,Germany,Male,41,5,123049,1,0,1,5067,0,Adult
15751203,Kao,482,France,Male,38,4,124976,1,1,0,35848,0,Adult
15724428,Mancini,683,France,Female,32,9,0,2,1,1,24992,0,Adult
15711834,Wallace,709,Spain,Female,37,8,0,3,1,0,71739,0,Adult
15744983,Nash,559,France,Female,29,3,79715,1,1,0,82252,0,Adult
15701238,Sopuluchukwu,806,France,Male,40,5,80614,1,1,1,142839,0,Adult
15745030,Kerr,642,Germany,Female,40,6,129502,2,0,1,86099,1,Adult
15669281,Millar,690,France,Female,40,9,77642,1,0,0,189052,1,Adult
15761241,McGregor,628,France,Female,50,4,143055,1,0,1,109609,1,Adult
15674000,Hibbins,647,Spain,Male,32,9,80958,1,1,1,128591,0,Adult
15789432,Poole,763,Spain,Male,67,9,148565,1,0,1,87236,0,Senior
15681755,Zaitsev,695,Spain,Male,28,0,96021,1,1,1,57992,0,Adult
15762277,HEATH,487,Germany,Female,61,5,110368,1,1,0,100146,1,Senior
15807335,Olejuru,687,Spain,Male,35,8,100988,2,1,0,22247,0,Adult
15791131,Ireland,457,France,Female,33,7,127838,1,0,1,60013,0,Adult
15779247,Davies,623,France,Female,39,1,160903,1,0,0,78774,0,Adult
